"Notes"	"County"	"County Code"	"Age Group"	"Age Group Code"	Deaths	Population	Crude Rate
	"Lincoln County, SD"	"46083"	"< 1 year"	"1"	Suppressed	774	Suppressed
	"Lyman County, SD"	"46085"	"< 1 year"	"1"	Suppressed	79	Suppressed
	"McCook County, SD"	"46087"	"< 1 year"	"1"	Suppressed	81	Suppressed
	"McPherson County, SD"	"46089"	"< 1 year"	"1"	Suppressed	33	Suppressed
	"Marshall County, SD"	"46091"	"< 1 year"	"1"	Suppressed	80	Suppressed
	"Meade County, SD"	"46093"	"< 1 year"	"1"	Suppressed	306	Suppressed
	"Mellette County, SD"	"46095"	"< 1 year"	"1"	Suppressed	27	Suppressed
	"Miner County, SD"	"46097"	"< 1 year"	"1"	Suppressed	24	Suppressed
	"Minnehaha County, SD"	"46099"	"< 1 year"	"1"	16	2993	534.6 (Unreliable)
	"Moody County, SD"	"46101"	"< 1 year"	"1"	Suppressed	109	Suppressed
	"Pennington County, SD"	"46103"	"< 1 year"	"1"	Suppressed	1557	Suppressed
	"Perkins County, SD"	"46105"	"< 1 year"	"1"	Suppressed	37	Suppressed
	"Potter County, SD"	"46107"	"< 1 year"	"1"	Suppressed	27	Suppressed
	"Roberts County, SD"	"46109"	"< 1 year"	"1"	Suppressed	184	Suppressed
	"Sanborn County, SD"	"46111"	"< 1 year"	"1"	Suppressed	39	Suppressed
	"Shannon County, SD"	"46113"	"< 1 year"	"1"	Suppressed	328	Suppressed
	"Spink County, SD"	"46115"	"< 1 year"	"1"	Suppressed	91	Suppressed
	"Stanley County, SD"	"46117"	"< 1 year"	"1"	Suppressed	37	Suppressed
	"Sully County, SD"	"46119"	"< 1 year"	"1"	Suppressed	15	Suppressed
	"Todd County, SD"	"46121"	"< 1 year"	"1"	Suppressed	266	Suppressed
	"Tripp County, SD"	"46123"	"< 1 year"	"1"	Suppressed	63	Suppressed
	"Turner County, SD"	"46125"	"< 1 year"	"1"	Suppressed	87	Suppressed
	"Union County, SD"	"46127"	"< 1 year"	"1"	Suppressed	146	Suppressed
	"Walworth County, SD"	"46129"	"< 1 year"	"1"	Suppressed	79	Suppressed
	"Yankton County, SD"	"46135"	"< 1 year"	"1"	Suppressed	278	Suppressed
	"Ziebach County, SD"	"46137"	"< 1 year"	"1"	Suppressed	41	Suppressed
	"Anderson County, TN"	"47001"	"< 1 year"	"1"	Suppressed	756	Suppressed
	"Bedford County, TN"	"47003"	"< 1 year"	"1"	Suppressed	586	Suppressed
	"Benton County, TN"	"47005"	"< 1 year"	"1"	Suppressed	137	Suppressed
	"Bledsoe County, TN"	"47007"	"< 1 year"	"1"	Suppressed	114	Suppressed
	"Blount County, TN"	"47009"	"< 1 year"	"1"	10	1268	788.6 (Unreliable)
	"Bradley County, TN"	"47011"	"< 1 year"	"1"	10	1220	819.7 (Unreliable)
	"Campbell County, TN"	"47013"	"< 1 year"	"1"	Suppressed	417	Suppressed
	"Cannon County, TN"	"47015"	"< 1 year"	"1"	Suppressed	133	Suppressed
	"Carroll County, TN"	"47017"	"< 1 year"	"1"	Suppressed	313	Suppressed
	"Carter County, TN"	"47019"	"< 1 year"	"1"	Suppressed	538	Suppressed
	"Cheatham County, TN"	"47021"	"< 1 year"	"1"	Suppressed	456	Suppressed
	"Chester County, TN"	"47023"	"< 1 year"	"1"	Suppressed	202	Suppressed
	"Claiborne County, TN"	"47025"	"< 1 year"	"1"	Suppressed	310	Suppressed
	"Clay County, TN"	"47027"	"< 1 year"	"1"	Suppressed	62	Suppressed
	"Cocke County, TN"	"47029"	"< 1 year"	"1"	Suppressed	370	Suppressed
	"Coffee County, TN"	"47031"	"< 1 year"	"1"	Suppressed	649	Suppressed
	"Crockett County, TN"	"47033"	"< 1 year"	"1"	Suppressed	179	Suppressed
	"Cumberland County, TN"	"47035"	"< 1 year"	"1"	Suppressed	536	Suppressed
	"Davidson County, TN"	"47037"	"< 1 year"	"1"	70	9995	700.4
	"Decatur County, TN"	"47039"	"< 1 year"	"1"	Suppressed	140	Suppressed
	"DeKalb County, TN"	"47041"	"< 1 year"	"1"	Suppressed	212	Suppressed
	"Dickson County, TN"	"47043"	"< 1 year"	"1"	Suppressed	619	Suppressed
	"Dyer County, TN"	"47045"	"< 1 year"	"1"	Suppressed	460	Suppressed
	"Fayette County, TN"	"47047"	"< 1 year"	"1"	Suppressed	436	Suppressed
	"Fentress County, TN"	"47049"	"< 1 year"	"1"	Suppressed	189	Suppressed
	"Franklin County, TN"	"47051"	"< 1 year"	"1"	Suppressed	368	Suppressed
	"Gibson County, TN"	"47053"	"< 1 year"	"1"	Suppressed	597	Suppressed
	"Giles County, TN"	"47055"	"< 1 year"	"1"	Suppressed	300	Suppressed
	"Grainger County, TN"	"47057"	"< 1 year"	"1"	Suppressed	230	Suppressed
	"Greene County, TN"	"47059"	"< 1 year"	"1"	Suppressed	649	Suppressed
	"Grundy County, TN"	"47061"	"< 1 year"	"1"	Suppressed	155	Suppressed
	"Hamblen County, TN"	"47063"	"< 1 year"	"1"	Suppressed	779	Suppressed
	"Hamilton County, TN"	"47065"	"< 1 year"	"1"	23	4072	564.8
	"Hancock County, TN"	"47067"	"< 1 year"	"1"	Suppressed	61	Suppressed
	"Hardeman County, TN"	"47069"	"< 1 year"	"1"	Suppressed	262	Suppressed
	"Hardin County, TN"	"47071"	"< 1 year"	"1"	Suppressed	259	Suppressed
	"Hawkins County, TN"	"47073"	"< 1 year"	"1"	Suppressed	518	Suppressed
	"Haywood County, TN"	"47075"	"< 1 year"	"1"	Suppressed	232	Suppressed
	"Henderson County, TN"	"47077"	"< 1 year"	"1"	Suppressed	329	Suppressed
	"Henry County, TN"	"47079"	"< 1 year"	"1"	Suppressed	301	Suppressed
	"Hickman County, TN"	"47081"	"< 1 year"	"1"	Suppressed	302	Suppressed
	"Houston County, TN"	"47083"	"< 1 year"	"1"	Suppressed	67	Suppressed
	"Humphreys County, TN"	"47085"	"< 1 year"	"1"	Suppressed	182	Suppressed
	"Jackson County, TN"	"47087"	"< 1 year"	"1"	Suppressed	83	Suppressed
	"Jefferson County, TN"	"47089"	"< 1 year"	"1"	Suppressed	511	Suppressed
	"Johnson County, TN"	"47091"	"< 1 year"	"1"	Suppressed	152	Suppressed
	"Knox County, TN"	"47093"	"< 1 year"	"1"	32	5124	624.5
	"Lake County, TN"	"47095"	"< 1 year"	"1"	Suppressed	62	Suppressed
	"Lauderdale County, TN"	"47097"	"< 1 year"	"1"	Suppressed	283	Suppressed
	"Lawrence County, TN"	"47099"	"< 1 year"	"1"	Suppressed	577	Suppressed
	"Lewis County, TN"	"47101"	"< 1 year"	"1"	Suppressed	128	Suppressed
	"Lincoln County, TN"	"47103"	"< 1 year"	"1"	Suppressed	324	Suppressed
	"Loudon County, TN"	"47105"	"< 1 year"	"1"	Suppressed	538	Suppressed
	"McMinn County, TN"	"47107"	"< 1 year"	"1"	Suppressed	582	Suppressed
	"McNairy County, TN"	"47109"	"< 1 year"	"1"	Suppressed	266	Suppressed
	"Macon County, TN"	"47111"	"< 1 year"	"1"	Suppressed	322	Suppressed
	"Madison County, TN"	"47113"	"< 1 year"	"1"	12	1263	950.1 (Unreliable)
	"Marion County, TN"	"47115"	"< 1 year"	"1"	Suppressed	332	Suppressed
	"Marshall County, TN"	"47117"	"< 1 year"	"1"	Suppressed	337	Suppressed
	"Maury County, TN"	"47119"	"< 1 year"	"1"	Suppressed	1085	Suppressed
	"Meigs County, TN"	"47121"	"< 1 year"	"1"	Suppressed	107	Suppressed
	"Monroe County, TN"	"47123"	"< 1 year"	"1"	Suppressed	543	Suppressed
	"Montgomery County, TN"	"47125"	"< 1 year"	"1"	14	3270	428.1 (Unreliable)
	"Moore County, TN"	"47127"	"< 1 year"	"1"	Suppressed	56	Suppressed
	"Morgan County, TN"	"47129"	"< 1 year"	"1"	Suppressed	182	Suppressed
	"Obion County, TN"	"47131"	"< 1 year"	"1"	Suppressed	328	Suppressed
	"Overton County, TN"	"47133"	"< 1 year"	"1"	Suppressed	242	Suppressed
	"Perry County, TN"	"47135"	"< 1 year"	"1"	Suppressed	102	Suppressed
	"Pickett County, TN"	"47137"	"< 1 year"	"1"	Suppressed	45	Suppressed
	"Polk County, TN"	"47139"	"< 1 year"	"1"	Suppressed	167	Suppressed
	"Putnam County, TN"	"47141"	"< 1 year"	"1"	Suppressed	929	Suppressed
	"Rhea County, TN"	"47143"	"< 1 year"	"1"	Suppressed	385	Suppressed
	"Roane County, TN"	"47145"	"< 1 year"	"1"	Suppressed	451	Suppressed
	"Robertson County, TN"	"47147"	"< 1 year"	"1"	Suppressed	860	Suppressed
	"Rutherford County, TN"	"47149"	"< 1 year"	"1"	24	3836	625.7
	"Scott County, TN"	"47151"	"< 1 year"	"1"	Suppressed	280	Suppressed
	"Sequatchie County, TN"	"47153"	"< 1 year"	"1"	Suppressed	143	Suppressed
	"Sevier County, TN"	"47155"	"< 1 year"	"1"	Suppressed	1033	Suppressed
	"Shelby County, TN"	"47157"	"< 1 year"	"1"	134	13760	973.8
	"Smith County, TN"	"47159"	"< 1 year"	"1"	Suppressed	246	Suppressed
	"Stewart County, TN"	"47161"	"< 1 year"	"1"	Suppressed	135	Suppressed
	"Sullivan County, TN"	"47163"	"< 1 year"	"1"	Suppressed	1569	Suppressed
	"Sumner County, TN"	"47165"	"< 1 year"	"1"	12	2108	569.3 (Unreliable)
	"Tipton County, TN"	"47167"	"< 1 year"	"1"	Suppressed	743	Suppressed
	"Trousdale County, TN"	"47169"	"< 1 year"	"1"	Suppressed	94	Suppressed
	"Unicoi County, TN"	"47171"	"< 1 year"	"1"	Suppressed	155	Suppressed
	"Union County, TN"	"47173"	"< 1 year"	"1"	Suppressed	159	Suppressed
	"Van Buren County, TN"	"47175"	"< 1 year"	"1"	Suppressed	59	Suppressed
	"Warren County, TN"	"47177"	"< 1 year"	"1"	Suppressed	479	Suppressed
	"Washington County, TN"	"47179"	"< 1 year"	"1"	14	1301	1076.1 (Unreliable)
	"Wayne County, TN"	"47181"	"< 1 year"	"1"	Suppressed	145	Suppressed
	"Weakley County, TN"	"47183"	"< 1 year"	"1"	Suppressed	368	Suppressed
	"White County, TN"	"47185"	"< 1 year"	"1"	Suppressed	325	Suppressed
	"Williamson County, TN"	"47187"	"< 1 year"	"1"	Suppressed	2110	Suppressed
	"Wilson County, TN"	"47189"	"< 1 year"	"1"	Suppressed	1446	Suppressed
	"Anderson County, TX"	"48001"	"< 1 year"	"1"	Suppressed	589	Suppressed
	"Andrews County, TX"	"48003"	"< 1 year"	"1"	Suppressed	327	Suppressed
	"Angelina County, TX"	"48005"	"< 1 year"	"1"	Suppressed	1205	Suppressed
	"Aransas County, TX"	"48007"	"< 1 year"	"1"	Suppressed	288	Suppressed
	"Archer County, TX"	"48009"	"< 1 year"	"1"	Suppressed	68	Suppressed
	"Armstrong County, TX"	"48011"	"< 1 year"	"1"	Suppressed	18	Suppressed
	"Atascosa County, TX"	"48013"	"< 1 year"	"1"	Suppressed	651	Suppressed
	"Austin County, TX"	"48015"	"< 1 year"	"1"	Suppressed	336	Suppressed
	"Bailey County, TX"	"48017"	"< 1 year"	"1"	Suppressed	109	Suppressed
	"Bandera County, TX"	"48019"	"< 1 year"	"1"	Suppressed	148	Suppressed
	"Bastrop County, TX"	"48021"	"< 1 year"	"1"	Suppressed	1047	Suppressed
	"Baylor County, TX"	"48023"	"< 1 year"	"1"	Suppressed	37	Suppressed
	"Bee County, TX"	"48025"	"< 1 year"	"1"	Suppressed	389	Suppressed
	"Bell County, TX"	"48027"	"< 1 year"	"1"	44	6342	693.8
	"Bexar County, TX"	"48029"	"< 1 year"	"1"	144	27625	521.3
	"Blanco County, TX"	"48031"	"< 1 year"	"1"	Suppressed	86	Suppressed
	"Borden County, TX"	"48033"	"< 1 year"	"1"	Suppressed	Suppressed	Suppressed
	"Bosque County, TX"	"48035"	"< 1 year"	"1"	Suppressed	177	Suppressed
	"Bowie County, TX"	"48037"	"< 1 year"	"1"	Suppressed	1209	Suppressed
	"Brazoria County, TX"	"48039"	"< 1 year"	"1"	17	4806	353.7 (Unreliable)
	"Brazos County, TX"	"48041"	"< 1 year"	"1"	16	2724	587.4 (Unreliable)
	"Brewster County, TX"	"48043"	"< 1 year"	"1"	Suppressed	103	Suppressed
	"Briscoe County, TX"	"48045"	"< 1 year"	"1"	Suppressed	11	Suppressed
	"Brooks County, TX"	"48047"	"< 1 year"	"1"	Suppressed	130	Suppressed
	"Brown County, TX"	"48049"	"< 1 year"	"1"	Suppressed	441	Suppressed
	"Burleson County, TX"	"48051"	"< 1 year"	"1"	Suppressed	190	Suppressed
	"Burnet County, TX"	"48053"	"< 1 year"	"1"	Suppressed	468	Suppressed
	"Caldwell County, TX"	"48055"	"< 1 year"	"1"	Suppressed	466	Suppressed
	"Calhoun County, TX"	"48057"	"< 1 year"	"1"	Suppressed	320	Suppressed
	"Callahan County, TX"	"48059"	"< 1 year"	"1"	Suppressed	142	Suppressed
	"Cameron County, TX"	"48061"	"< 1 year"	"1"	29	7341	395.0
	"Camp County, TX"	"48063"	"< 1 year"	"1"	Suppressed	211	Suppressed
	"Carson County, TX"	"48065"	"< 1 year"	"1"	Suppressed	71	Suppressed
	"Cass County, TX"	"48067"	"< 1 year"	"1"	Suppressed	368	Suppressed
	"Castro County, TX"	"48069"	"< 1 year"	"1"	Suppressed	129	Suppressed
	"Chambers County, TX"	"48071"	"< 1 year"	"1"	Suppressed	446	Suppressed
	"Cherokee County, TX"	"48073"	"< 1 year"	"1"	Suppressed	780	Suppressed
	"Childress County, TX"	"48075"	"< 1 year"	"1"	Suppressed	73	Suppressed
	"Clay County, TX"	"48077"	"< 1 year"	"1"	Suppressed	74	Suppressed
	"Cochran County, TX"	"48079"	"< 1 year"	"1"	Suppressed	47	Suppressed
	"Coke County, TX"	"48081"	"< 1 year"	"1"	Suppressed	28	Suppressed
	"Coleman County, TX"	"48083"	"< 1 year"	"1"	Suppressed	85	Suppressed
	"Collin County, TX"	"48085"	"< 1 year"	"1"	50	10989	455.0
	"Collingsworth County, TX"	"48087"	"< 1 year"	"1"	Suppressed	28	Suppressed
	"Colorado County, TX"	"48089"	"< 1 year"	"1"	Suppressed	261	Suppressed
	"Comal County, TX"	"48091"	"< 1 year"	"1"	11	1390	791.4 (Unreliable)
	"Comanche County, TX"	"48093"	"< 1 year"	"1"	Suppressed	135	Suppressed
	"Concho County, TX"	"48095"	"< 1 year"	"1"	Suppressed	24	Suppressed
	"Cooke County, TX"	"48097"	"< 1 year"	"1"	Suppressed	519	Suppressed
	"Coryell County, TX"	"48099"	"< 1 year"	"1"	Suppressed	1039	Suppressed
	"Cottle County, TX"	"48101"	"< 1 year"	"1"	Suppressed	18	Suppressed
	"Crane County, TX"	"48103"	"< 1 year"	"1"	Suppressed	80	Suppressed
	"Crockett County, TX"	"48105"	"< 1 year"	"1"	Suppressed	59	Suppressed
	"Crosby County, TX"	"48107"	"< 1 year"	"1"	Suppressed	73	Suppressed
	"Culberson County, TX"	"48109"	"< 1 year"	"1"	Suppressed	25	Suppressed
	"Dallam County, TX"	"48111"	"< 1 year"	"1"	Suppressed	142	Suppressed
	"Dallas County, TX"	"48113"	"< 1 year"	"1"	277	39708	697.6
	"Dawson County, TX"	"48115"	"< 1 year"	"1"	Suppressed	173	Suppressed
	"Deaf Smith County, TX"	"48117"	"< 1 year"	"1"	Suppressed	317	Suppressed
	"Delta County, TX"	"48119"	"< 1 year"	"1"	Suppressed	66	Suppressed
	"Denton County, TX"	"48121"	"< 1 year"	"1"	53	9840	538.6
	"DeWitt County, TX"	"48123"	"< 1 year"	"1"	Suppressed	278	Suppressed
	"Dickens County, TX"	"48125"	"< 1 year"	"1"	Suppressed	22	Suppressed
	"Dimmit County, TX"	"48127"	"< 1 year"	"1"	Suppressed	189	Suppressed
	"Donley County, TX"	"48129"	"< 1 year"	"1"	Suppressed	28	Suppressed
	"Duval County, TX"	"48131"	"< 1 year"	"1"	Suppressed	169	Suppressed
	"Eastland County, TX"	"48133"	"< 1 year"	"1"	Suppressed	212	Suppressed
	"Ector County, TX"	"48135"	"< 1 year"	"1"	12	3028	396.3 (Unreliable)
	"Edwards County, TX"	"48137"	"< 1 year"	"1"	Suppressed	25	Suppressed
	"Ellis County, TX"	"48139"	"< 1 year"	"1"	Suppressed	2106	Suppressed
	"El Paso County, TX"	"48141"	"< 1 year"	"1"	68	13551	501.8
	"Erath County, TX"	"48143"	"< 1 year"	"1"	Suppressed	533	Suppressed
	"Falls County, TX"	"48145"	"< 1 year"	"1"	Suppressed	210	Suppressed
	"Fannin County, TX"	"48147"	"< 1 year"	"1"	Suppressed	318	Suppressed
	"Fayette County, TX"	"48149"	"< 1 year"	"1"	Suppressed	245	Suppressed
	"Fisher County, TX"	"48151"	"< 1 year"	"1"	Suppressed	43	Suppressed
	"Floyd County, TX"	"48153"	"< 1 year"	"1"	Suppressed	68	Suppressed
	"Foard County, TX"	"48155"	"< 1 year"	"1"	Suppressed	Suppressed	Suppressed
	"Fort Bend County, TX"	"48157"	"< 1 year"	"1"	34	9270	366.8
	"Franklin County, TX"	"48159"	"< 1 year"	"1"	Suppressed	102	Suppressed
	"Freestone County, TX"	"48161"	"< 1 year"	"1"	Suppressed	195	Suppressed
	"Frio County, TX"	"48163"	"< 1 year"	"1"	Suppressed	258	Suppressed
	"Gaines County, TX"	"48165"	"< 1 year"	"1"	Suppressed	399	Suppressed
	"Galveston County, TX"	"48167"	"< 1 year"	"1"	16	4075	392.6 (Unreliable)
	"Garza County, TX"	"48169"	"< 1 year"	"1"	Suppressed	65	Suppressed
	"Gillespie County, TX"	"48171"	"< 1 year"	"1"	Suppressed	237	Suppressed
	"Glasscock County, TX"	"48173"	"< 1 year"	"1"	Suppressed	17	Suppressed
	"Goliad County, TX"	"48175"	"< 1 year"	"1"	Suppressed	54	Suppressed
	"Gonzales County, TX"	"48177"	"< 1 year"	"1"	Suppressed	294	Suppressed
	"Gray County, TX"	"48179"	"< 1 year"	"1"	Suppressed	325	Suppressed
	"Grayson County, TX"	"48181"	"< 1 year"	"1"	Suppressed	1551	Suppressed
	"Gregg County, TX"	"48183"	"< 1 year"	"1"	18	1949	923.6 (Unreliable)
	"Grimes County, TX"	"48185"	"< 1 year"	"1"	Suppressed	343	Suppressed
	"Guadalupe County, TX"	"48187"	"< 1 year"	"1"	Suppressed	1767	Suppressed
	"Hale County, TX"	"48189"	"< 1 year"	"1"	Suppressed	496	Suppressed
	"Hall County, TX"	"48191"	"< 1 year"	"1"	Suppressed	38	Suppressed
	"Hamilton County, TX"	"48193"	"< 1 year"	"1"	Suppressed	73	Suppressed
	"Hansford County, TX"	"48195"	"< 1 year"	"1"	Suppressed	74	Suppressed
	"Hardeman County, TX"	"48197"	"< 1 year"	"1"	Suppressed	45	Suppressed
	"Hardin County, TX"	"48199"	"< 1 year"	"1"	Suppressed	728	Suppressed
	"Harris County, TX"	"48201"	"< 1 year"	"1"	435	70967	613.0
	"Harrison County, TX"	"48203"	"< 1 year"	"1"	Suppressed	884	Suppressed
	"Hartley County, TX"	"48205"	"< 1 year"	"1"	Suppressed	68	Suppressed
	"Haskell County, TX"	"48207"	"< 1 year"	"1"	Suppressed	44	Suppressed
	"Hays County, TX"	"48209"	"< 1 year"	"1"	Suppressed	2245	Suppressed
	"Hemphill County, TX"	"48211"	"< 1 year"	"1"	Suppressed	61	Suppressed
	"Henderson County, TX"	"48213"	"< 1 year"	"1"	Suppressed	889	Suppressed
	"Hidalgo County, TX"	"48215"	"< 1 year"	"1"	85	16213	524.3
	"Hill County, TX"	"48217"	"< 1 year"	"1"	Suppressed	400	Suppressed
	"Hockley County, TX"	"48219"	"< 1 year"	"1"	Suppressed	319	Suppressed
	"Hood County, TX"	"48221"	"< 1 year"	"1"	Suppressed	583	Suppressed
	"Hopkins County, TX"	"48223"	"< 1 year"	"1"	Suppressed	477	Suppressed
	"Houston County, TX"	"48225"	"< 1 year"	"1"	Suppressed	244	Suppressed
	"Howard County, TX"	"48227"	"< 1 year"	"1"	Suppressed	479	Suppressed
	"Hudspeth County, TX"	"48229"	"< 1 year"	"1"	Suppressed	37	Suppressed
	"Hunt County, TX"	"48231"	"< 1 year"	"1"	Suppressed	1084	Suppressed
	"Hutchinson County, TX"	"48233"	"< 1 year"	"1"	Suppressed	319	Suppressed
	"Irion County, TX"	"48235"	"< 1 year"	"1"	Suppressed	18	Suppressed
	"Jack County, TX"	"48237"	"< 1 year"	"1"	Suppressed	97	Suppressed
	"Jackson County, TX"	"48239"	"< 1 year"	"1"	Suppressed	197	Suppressed
	"Jasper County, TX"	"48241"	"< 1 year"	"1"	Suppressed	409	Suppressed
	"Jeff Davis County, TX"	"48243"	"< 1 year"	"1"	Suppressed	Suppressed	Suppressed
	"Jefferson County, TX"	"48245"	"< 1 year"	"1"	38	3522	1078.9
	"Jim Hogg County, TX"	"48247"	"< 1 year"	"1"	Suppressed	106	Suppressed
	"Jim Wells County, TX"	"48249"	"< 1 year"	"1"	Suppressed	686	Suppressed
	"Johnson County, TX"	"48251"	"< 1 year"	"1"	19	1945	976.9 (Unreliable)
	"Jones County, TX"	"48253"	"< 1 year"	"1"	Suppressed	180	Suppressed
	"Karnes County, TX"	"48255"	"< 1 year"	"1"	Suppressed	188	Suppressed
	"Kaufman County, TX"	"48257"	"< 1 year"	"1"	Suppressed	1518	Suppressed
	"Kendall County, TX"	"48259"	"< 1 year"	"1"	Suppressed	351	Suppressed
	"Kenedy County, TX"	"48261"	"< 1 year"	"1"	Suppressed	Suppressed	Suppressed
	"Kent County, TX"	"48263"	"< 1 year"	"1"	Suppressed	12	Suppressed
	"Kerr County, TX"	"48265"	"< 1 year"	"1"	Suppressed	508	Suppressed
	"Kimble County, TX"	"48267"	"< 1 year"	"1"	Suppressed	42	Suppressed
	"King County, TX"	"48269"	"< 1 year"	"1"	Suppressed	Suppressed	Suppressed
	"Kinney County, TX"	"48271"	"< 1 year"	"1"	Suppressed	29	Suppressed
	"Kleberg County, TX"	"48273"	"< 1 year"	"1"	Suppressed	480	Suppressed
	"Knox County, TX"	"48275"	"< 1 year"	"1"	Suppressed	62	Suppressed
	"Lamar County, TX"	"48277"	"< 1 year"	"1"	Suppressed	726	Suppressed
	"Lamb County, TX"	"48279"	"< 1 year"	"1"	Suppressed	191	Suppressed
	"Lampasas County, TX"	"48281"	"< 1 year"	"1"	Suppressed	256	Suppressed
	"La Salle County, TX"	"48283"	"< 1 year"	"1"	Suppressed	99	Suppressed
	"Lavaca County, TX"	"48285"	"< 1 year"	"1"	Suppressed	217	Suppressed
	"Lee County, TX"	"48287"	"< 1 year"	"1"	Suppressed	187	Suppressed
	"Leon County, TX"	"48289"	"< 1 year"	"1"	Suppressed	206	Suppressed
	"Liberty County, TX"	"48291"	"< 1 year"	"1"	Suppressed	1099	Suppressed
	"Limestone County, TX"	"48293"	"< 1 year"	"1"	Suppressed	313	Suppressed
	"Lipscomb County, TX"	"48295"	"< 1 year"	"1"	Suppressed	47	Suppressed
	"Live Oak County, TX"	"48297"	"< 1 year"	"1"	Suppressed	131	Suppressed
	"Llano County, TX"	"48299"	"< 1 year"	"1"	Suppressed	162	Suppressed
	"Loving County, TX"	"48301"	"< 1 year"	"1"	Suppressed	Suppressed	Suppressed
	"Lubbock County, TX"	"48303"	"< 1 year"	"1"	19	4252	446.8 (Unreliable)
	"Lynn County, TX"	"48305"	"< 1 year"	"1"	Suppressed	80	Suppressed
	"McCulloch County, TX"	"48307"	"< 1 year"	"1"	Suppressed	68	Suppressed
	"McLennan County, TX"	"48309"	"< 1 year"	"1"	27	3582	753.8
	"McMullen County, TX"	"48311"	"< 1 year"	"1"	Suppressed	Suppressed	Suppressed
	"Madison County, TX"	"48313"	"< 1 year"	"1"	Suppressed	165	Suppressed
	"Marion County, TX"	"48315"	"< 1 year"	"1"	Suppressed	78	Suppressed
	"Martin County, TX"	"48317"	"< 1 year"	"1"	Suppressed	107	Suppressed
	"Mason County, TX"	"48319"	"< 1 year"	"1"	Suppressed	43	Suppressed
	"Matagorda County, TX"	"48321"	"< 1 year"	"1"	Suppressed	541	Suppressed
	"Maverick County, TX"	"48323"	"< 1 year"	"1"	10	1080	925.9 (Unreliable)
	"Medina County, TX"	"48325"	"< 1 year"	"1"	Suppressed	574	Suppressed
	"Menard County, TX"	"48327"	"< 1 year"	"1"	Suppressed	23	Suppressed
	"Midland County, TX"	"48329"	"< 1 year"	"1"	15	2773	540.9 (Unreliable)
	"Milam County, TX"	"48331"	"< 1 year"	"1"	Suppressed	318	Suppressed
	"Mills County, TX"	"48333"	"< 1 year"	"1"	Suppressed	46	Suppressed
	"Mitchell County, TX"	"48335"	"< 1 year"	"1"	Suppressed	98	Suppressed
	"Montague County, TX"	"48337"	"< 1 year"	"1"	Suppressed	221	Suppressed
	"Montgomery County, TX"	"48339"	"< 1 year"	"1"	46	6861	670.5
	"Moore County, TX"	"48341"	"< 1 year"	"1"	Suppressed	440	Suppressed
	"Morris County, TX"	"48343"	"< 1 year"	"1"	Suppressed	153	Suppressed
	"Motley County, TX"	"48345"	"< 1 year"	"1"	Suppressed	Suppressed	Suppressed
	"Nacogdoches County, TX"	"48347"	"< 1 year"	"1"	Suppressed	887	Suppressed
	"Navarro County, TX"	"48349"	"< 1 year"	"1"	Suppressed	761	Suppressed
	"Newton County, TX"	"48351"	"< 1 year"	"1"	Suppressed	139	Suppressed
	"Nolan County, TX"	"48353"	"< 1 year"	"1"	Suppressed	233	Suppressed
	"Nueces County, TX"	"48355"	"< 1 year"	"1"	20	5112	391.2
	"Ochiltree County, TX"	"48357"	"< 1 year"	"1"	Suppressed	194	Suppressed
	"Oldham County, TX"	"48359"	"< 1 year"	"1"	Suppressed	28	Suppressed
	"Orange County, TX"	"48361"	"< 1 year"	"1"	13	1122	1158.6 (Unreliable)
	"Palo Pinto County, TX"	"48363"	"< 1 year"	"1"	Suppressed	368	Suppressed
	"Panola County, TX"	"48365"	"< 1 year"	"1"	Suppressed	276	Suppressed
	"Parker County, TX"	"48367"	"< 1 year"	"1"	15	1423	1054.1 (Unreliable)
	"Parmer County, TX"	"48369"	"< 1 year"	"1"	Suppressed	155	Suppressed
	"Pecos County, TX"	"48371"	"< 1 year"	"1"	Suppressed	230	Suppressed
	"Polk County, TX"	"48373"	"< 1 year"	"1"	Suppressed	499	Suppressed
	"Potter County, TX"	"48375"	"< 1 year"	"1"	16	2112	757.6 (Unreliable)
	"Presidio County, TX"	"48377"	"< 1 year"	"1"	Suppressed	128	Suppressed
	"Rains County, TX"	"48379"	"< 1 year"	"1"	Suppressed	80	Suppressed
	"Randall County, TX"	"48381"	"< 1 year"	"1"	Suppressed	1731	Suppressed
	"Reagan County, TX"	"48383"	"< 1 year"	"1"	Suppressed	68	Suppressed
	"Real County, TX"	"48385"	"< 1 year"	"1"	Suppressed	29	Suppressed
	"Red River County, TX"	"48387"	"< 1 year"	"1"	Suppressed	155	Suppressed
	"Reeves County, TX"	"48389"	"< 1 year"	"1"	Suppressed	196	Suppressed
	"Refugio County, TX"	"48391"	"< 1 year"	"1"	Suppressed	85	Suppressed
	"Roberts County, TX"	"48393"	"< 1 year"	"1"	Suppressed	10	Suppressed
	"Robertson County, TX"	"48395"	"< 1 year"	"1"	Suppressed	199	Suppressed
	"Rockwall County, TX"	"48397"	"< 1 year"	"1"	Suppressed	1028	Suppressed
	"Runnels County, TX"	"48399"	"< 1 year"	"1"	Suppressed	96	Suppressed
	"Rusk County, TX"	"48401"	"< 1 year"	"1"	Suppressed	592	Suppressed
	"Sabine County, TX"	"48403"	"< 1 year"	"1"	Suppressed	94	Suppressed
	"San Augustine County, TX"	"48405"	"< 1 year"	"1"	Suppressed	80	Suppressed
