"Notes"	"State"	"State Code"	"2013 Urbanization"	"2013 Urbanization Code"	"Five-Year Age Groups"	"Five-Year Age Groups Code"	Deaths	Population	Crude Rate
	"Utah"	"49"	"Large Central Metro"	"1"	"85-89 years"	"85-89"	827	Not Applicable	Not Applicable
	"Utah"	"49"	"Large Central Metro"	"1"	"90-94 years"	"90-94"	564	Not Applicable	Not Applicable
	"Utah"	"49"	"Large Central Metro"	"1"	"95-99 years"	"95-99"	197	Not Applicable	Not Applicable
	"Utah"	"49"	"Large Central Metro"	"1"	"100+ years"	"100+"	39	Not Applicable	Not Applicable
	"Utah"	"49"	"Large Fringe Metro"	"2"	"45-49 years"	"45-49"	13	3253	Unreliable
	"Utah"	"49"	"Large Fringe Metro"	"2"	"50-54 years"	"50-54"	13	3085	Unreliable
	"Utah"	"49"	"Large Fringe Metro"	"2"	"55-59 years"	"55-59"	12	2487	Unreliable
	"Utah"	"49"	"Large Fringe Metro"	"2"	"60-64 years "	"60-64"	23	1840	1250.0
	"Utah"	"49"	"Large Fringe Metro"	"2"	"65-69 years"	"65-69"	25	1373	1820.8
	"Utah"	"49"	"Large Fringe Metro"	"2"	"70-74 years"	"70-74"	20	961	2081.2
	"Utah"	"49"	"Large Fringe Metro"	"2"	"75-79 years"	"75-79"	34	779	4364.6
	"Utah"	"49"	"Large Fringe Metro"	"2"	"80-84 years"	"80-84"	29	487	5954.8
	"Utah"	"49"	"Large Fringe Metro"	"2"	"85-89 years"	"85-89"	33	Not Applicable	Not Applicable
	"Utah"	"49"	"Large Fringe Metro"	"2"	"90-94 years"	"90-94"	20	Not Applicable	Not Applicable
	"Utah"	"49"	"Medium Metro"	"3"	"< 1 year"	"1"	100	22665	441.2
	"Utah"	"49"	"Medium Metro"	"3"	"1-4 years"	"1-4"	23	90423	25.4
	"Utah"	"49"	"Medium Metro"	"3"	"5-9 years"	"5-9"	18	103446	Unreliable
	"Utah"	"49"	"Medium Metro"	"3"	"10-14 years"	"10-14"	16	91508	Unreliable
	"Utah"	"49"	"Medium Metro"	"3"	"15-19 years"	"15-19"	35	93876	37.3
	"Utah"	"49"	"Medium Metro"	"3"	"20-24 years"	"20-24"	67	101724	65.9
	"Utah"	"49"	"Medium Metro"	"3"	"25-29 years"	"25-29"	73	91986	79.4
	"Utah"	"49"	"Medium Metro"	"3"	"30-34 years"	"30-34"	75	81170	92.4
	"Utah"	"49"	"Medium Metro"	"3"	"35-39 years"	"35-39"	86	65238	131.8
	"Utah"	"49"	"Medium Metro"	"3"	"40-44 years"	"40-44"	103	57101	180.4
	"Utah"	"49"	"Medium Metro"	"3"	"45-49 years"	"45-49"	167	58451	285.7
	"Utah"	"49"	"Medium Metro"	"3"	"50-54 years"	"50-54"	217	54026	401.7
	"Utah"	"49"	"Medium Metro"	"3"	"55-59 years"	"55-59"	229	44036	520.0
	"Utah"	"49"	"Medium Metro"	"3"	"60-64 years "	"60-64"	283	34654	816.6
	"Utah"	"49"	"Medium Metro"	"3"	"65-69 years"	"65-69"	329	25258	1302.6
	"Utah"	"49"	"Medium Metro"	"3"	"70-74 years"	"70-74"	422	20331	2075.6
	"Utah"	"49"	"Medium Metro"	"3"	"75-79 years"	"75-79"	561	16428	3414.9
	"Utah"	"49"	"Medium Metro"	"3"	"80-84 years"	"80-84"	762	11875	6416.8
	"Utah"	"49"	"Medium Metro"	"3"	"85-89 years"	"85-89"	794	Not Applicable	Not Applicable
	"Utah"	"49"	"Medium Metro"	"3"	"90-94 years"	"90-94"	528	Not Applicable	Not Applicable
	"Utah"	"49"	"Medium Metro"	"3"	"95-99 years"	"95-99"	195	Not Applicable	Not Applicable
	"Utah"	"49"	"Medium Metro"	"3"	"100+ years"	"100+"	24	Not Applicable	Not Applicable
	"Utah"	"49"	"Small Metro"	"4"	"< 1 year"	"1"	19	4845	Unreliable
	"Utah"	"49"	"Small Metro"	"4"	"20-24 years"	"20-24"	23	24023	95.7
	"Utah"	"49"	"Small Metro"	"4"	"25-29 years"	"25-29"	18	19688	Unreliable
	"Utah"	"49"	"Small Metro"	"4"	"30-34 years"	"30-34"	10	15878	Unreliable
	"Utah"	"49"	"Small Metro"	"4"	"35-39 years"	"35-39"	18	12840	Unreliable
	"Utah"	"49"	"Small Metro"	"4"	"40-44 years"	"40-44"	18	11286	Unreliable
	"Utah"	"49"	"Small Metro"	"4"	"45-49 years"	"45-49"	30	12099	248.0
	"Utah"	"49"	"Small Metro"	"4"	"50-54 years"	"50-54"	44	11752	374.4
	"Utah"	"49"	"Small Metro"	"4"	"55-59 years"	"55-59"	36	10945	328.9
	"Utah"	"49"	"Small Metro"	"4"	"60-64 years "	"60-64"	63	9757	645.7
	"Utah"	"49"	"Small Metro"	"4"	"65-69 years"	"65-69"	69	8933	772.4
	"Utah"	"49"	"Small Metro"	"4"	"70-74 years"	"70-74"	94	7449	1261.9
	"Utah"	"49"	"Small Metro"	"4"	"75-79 years"	"75-79"	156	6140	2540.7
	"Utah"	"49"	"Small Metro"	"4"	"80-84 years"	"80-84"	209	4394	4756.5
	"Utah"	"49"	"Small Metro"	"4"	"85-89 years"	"85-89"	253	Not Applicable	Not Applicable
	"Utah"	"49"	"Small Metro"	"4"	"90-94 years"	"90-94"	159	Not Applicable	Not Applicable
	"Utah"	"49"	"Small Metro"	"4"	"95-99 years"	"95-99"	67	Not Applicable	Not Applicable
	"Utah"	"49"	"Small Metro"	"4"	"100+ years"	"100+"	10	Not Applicable	Not Applicable
	"Utah"	"49"	"Micropolitan (non-metro)"	"5"	"< 1 year"	"1"	18	2860	Unreliable
	"Utah"	"49"	"Micropolitan (non-metro)"	"5"	"15-19 years"	"15-19"	10	13023	Unreliable
	"Utah"	"49"	"Micropolitan (non-metro)"	"5"	"20-24 years"	"20-24"	10	12352	Unreliable
	"Utah"	"49"	"Micropolitan (non-metro)"	"5"	"25-29 years"	"25-29"	18	11092	Unreliable
	"Utah"	"49"	"Micropolitan (non-metro)"	"5"	"30-34 years"	"30-34"	21	10122	207.5
	"Utah"	"49"	"Micropolitan (non-metro)"	"5"	"35-39 years"	"35-39"	16	9479	Unreliable
	"Utah"	"49"	"Micropolitan (non-metro)"	"5"	"40-44 years"	"40-44"	14	9010	Unreliable
	"Utah"	"49"	"Micropolitan (non-metro)"	"5"	"45-49 years"	"45-49"	28	10201	274.5
	"Utah"	"49"	"Micropolitan (non-metro)"	"5"	"50-54 years"	"50-54"	42	10170	413.0
	"Utah"	"49"	"Micropolitan (non-metro)"	"5"	"55-59 years"	"55-59"	51	8427	605.2
	"Utah"	"49"	"Micropolitan (non-metro)"	"5"	"60-64 years "	"60-64"	64	6550	977.1
	"Utah"	"49"	"Micropolitan (non-metro)"	"5"	"65-69 years"	"65-69"	63	4812	1309.2
	"Utah"	"49"	"Micropolitan (non-metro)"	"5"	"70-74 years"	"70-74"	81	3455	2344.4
	"Utah"	"49"	"Micropolitan (non-metro)"	"5"	"75-79 years"	"75-79"	99	2619	3780.1
	"Utah"	"49"	"Micropolitan (non-metro)"	"5"	"80-84 years"	"80-84"	109	1726	6315.2
	"Utah"	"49"	"Micropolitan (non-metro)"	"5"	"85-89 years"	"85-89"	135	Not Applicable	Not Applicable
	"Utah"	"49"	"Micropolitan (non-metro)"	"5"	"90-94 years"	"90-94"	107	Not Applicable	Not Applicable
	"Utah"	"49"	"Micropolitan (non-metro)"	"5"	"95-99 years"	"95-99"	39	Not Applicable	Not Applicable
	"Utah"	"49"	"NonCore (non-metro)"	"6"	"< 1 year"	"1"	14	2367	Unreliable
	"Utah"	"49"	"NonCore (non-metro)"	"6"	"20-24 years"	"20-24"	15	8553	Unreliable
	"Utah"	"49"	"NonCore (non-metro)"	"6"	"25-29 years"	"25-29"	12	8333	Unreliable
	"Utah"	"49"	"NonCore (non-metro)"	"6"	"30-34 years"	"30-34"	15	8405	Unreliable
	"Utah"	"49"	"NonCore (non-metro)"	"6"	"40-44 years"	"40-44"	17	7157	Unreliable
	"Utah"	"49"	"NonCore (non-metro)"	"6"	"45-49 years"	"45-49"	22	8542	257.6
	"Utah"	"49"	"NonCore (non-metro)"	"6"	"50-54 years"	"50-54"	45	8593	523.7
	"Utah"	"49"	"NonCore (non-metro)"	"6"	"55-59 years"	"55-59"	49	7921	618.6
	"Utah"	"49"	"NonCore (non-metro)"	"6"	"60-64 years "	"60-64"	61	6776	900.2
	"Utah"	"49"	"NonCore (non-metro)"	"6"	"65-69 years"	"65-69"	67	5680	1179.6
	"Utah"	"49"	"NonCore (non-metro)"	"6"	"70-74 years"	"70-74"	89	4394	2025.5
	"Utah"	"49"	"NonCore (non-metro)"	"6"	"75-79 years"	"75-79"	107	3255	3287.3
	"Utah"	"49"	"NonCore (non-metro)"	"6"	"80-84 years"	"80-84"	149	2384	6250.0
	"Utah"	"49"	"NonCore (non-metro)"	"6"	"85-89 years"	"85-89"	169	Not Applicable	Not Applicable
	"Utah"	"49"	"NonCore (non-metro)"	"6"	"90-94 years"	"90-94"	96	Not Applicable	Not Applicable
	"Utah"	"49"	"NonCore (non-metro)"	"6"	"95-99 years"	"95-99"	41	Not Applicable	Not Applicable
	"Vermont"	"50"	"Small Metro"	"4"	"20-24 years"	"20-24"	13	19005	Unreliable
	"Vermont"	"50"	"Small Metro"	"4"	"25-29 years"	"25-29"	12	13395	Unreliable
	"Vermont"	"50"	"Small Metro"	"4"	"35-39 years"	"35-39"	13	13864	Unreliable
	"Vermont"	"50"	"Small Metro"	"4"	"40-44 years"	"40-44"	22	15297	143.8
	"Vermont"	"50"	"Small Metro"	"4"	"45-49 years"	"45-49"	45	17165	262.2
	"Vermont"	"50"	"Small Metro"	"4"	"50-54 years"	"50-54"	56	16347	342.6
	"Vermont"	"50"	"Small Metro"	"4"	"55-59 years"	"55-59"	65	13684	475.0
	"Vermont"	"50"	"Small Metro"	"4"	"60-64 years "	"60-64"	80	10352	772.8
	"Vermont"	"50"	"Small Metro"	"4"	"65-69 years"	"65-69"	100	7182	1392.4
	"Vermont"	"50"	"Small Metro"	"4"	"70-74 years"	"70-74"	112	5252	2132.5
	"Vermont"	"50"	"Small Metro"	"4"	"75-79 years"	"75-79"	171	4299	3977.7
	"Vermont"	"50"	"Small Metro"	"4"	"80-84 years"	"80-84"	227	3571	6356.8
	"Vermont"	"50"	"Small Metro"	"4"	"85-89 years"	"85-89"	216	Not Applicable	Not Applicable
	"Vermont"	"50"	"Small Metro"	"4"	"90-94 years"	"90-94"	160	Not Applicable	Not Applicable
	"Vermont"	"50"	"Small Metro"	"4"	"95-99 years"	"95-99"	67	Not Applicable	Not Applicable
	"Vermont"	"50"	"Small Metro"	"4"	"100+ years"	"100+"	16	Not Applicable	Not Applicable
	"Vermont"	"50"	"Micropolitan (non-metro)"	"5"	"< 1 year"	"1"	19	2435	Unreliable
	"Vermont"	"50"	"Micropolitan (non-metro)"	"5"	"15-19 years"	"15-19"	10	17793	Unreliable
	"Vermont"	"50"	"Micropolitan (non-metro)"	"5"	"25-29 years"	"25-29"	11	12441	Unreliable
	"Vermont"	"50"	"Micropolitan (non-metro)"	"5"	"30-34 years"	"30-34"	11	12500	Unreliable
	"Vermont"	"50"	"Micropolitan (non-metro)"	"5"	"35-39 years"	"35-39"	15	15086	Unreliable
	"Vermont"	"50"	"Micropolitan (non-metro)"	"5"	"40-44 years"	"40-44"	36	18039	199.6
	"Vermont"	"50"	"Micropolitan (non-metro)"	"5"	"45-49 years"	"45-49"	72	21058	341.9
	"Vermont"	"50"	"Micropolitan (non-metro)"	"5"	"50-54 years"	"50-54"	84	21668	387.7
	"Vermont"	"50"	"Micropolitan (non-metro)"	"5"	"55-59 years"	"55-59"	108	20304	531.9
	"Vermont"	"50"	"Micropolitan (non-metro)"	"5"	"60-64 years "	"60-64"	148	16533	895.2
	"Vermont"	"50"	"Micropolitan (non-metro)"	"5"	"65-69 years"	"65-69"	159	12141	1309.6
	"Vermont"	"50"	"Micropolitan (non-metro)"	"5"	"70-74 years"	"70-74"	217	9021	2405.5
	"Vermont"	"50"	"Micropolitan (non-metro)"	"5"	"75-79 years"	"75-79"	291	7380	3943.1
	"Vermont"	"50"	"Micropolitan (non-metro)"	"5"	"80-84 years"	"80-84"	392	5822	6733.1
	"Vermont"	"50"	"Micropolitan (non-metro)"	"5"	"85-89 years"	"85-89"	370	Not Applicable	Not Applicable
	"Vermont"	"50"	"Micropolitan (non-metro)"	"5"	"90-94 years"	"90-94"	279	Not Applicable	Not Applicable
	"Vermont"	"50"	"Micropolitan (non-metro)"	"5"	"95-99 years"	"95-99"	118	Not Applicable	Not Applicable
	"Vermont"	"50"	"Micropolitan (non-metro)"	"5"	"100+ years"	"100+"	24	Not Applicable	Not Applicable
	"Vermont"	"50"	"NonCore (non-metro)"	"6"	"20-24 years"	"20-24"	10	10378	Unreliable
	"Vermont"	"50"	"NonCore (non-metro)"	"6"	"25-29 years"	"25-29"	10	8292	Unreliable
	"Vermont"	"50"	"NonCore (non-metro)"	"6"	"40-44 years"	"40-44"	26	11174	232.7
	"Vermont"	"50"	"NonCore (non-metro)"	"6"	"45-49 years"	"45-49"	40	13351	299.6
	"Vermont"	"50"	"NonCore (non-metro)"	"6"	"50-54 years"	"50-54"	61	13918	438.3
	"Vermont"	"50"	"NonCore (non-metro)"	"6"	"55-59 years"	"55-59"	82	13044	628.6
	"Vermont"	"50"	"NonCore (non-metro)"	"6"	"60-64 years "	"60-64"	86	10510	818.3
	"Vermont"	"50"	"NonCore (non-metro)"	"6"	"65-69 years"	"65-69"	105	7415	1416.0
	"Vermont"	"50"	"NonCore (non-metro)"	"6"	"70-74 years"	"70-74"	113	5231	2160.2
	"Vermont"	"50"	"NonCore (non-metro)"	"6"	"75-79 years"	"75-79"	171	4327	3951.9
	"Vermont"	"50"	"NonCore (non-metro)"	"6"	"80-84 years"	"80-84"	209	3438	6079.1
	"Vermont"	"50"	"NonCore (non-metro)"	"6"	"85-89 years"	"85-89"	225	Not Applicable	Not Applicable
	"Vermont"	"50"	"NonCore (non-metro)"	"6"	"90-94 years"	"90-94"	173	Not Applicable	Not Applicable
	"Vermont"	"50"	"NonCore (non-metro)"	"6"	"95-99 years"	"95-99"	64	Not Applicable	Not Applicable
	"Vermont"	"50"	"NonCore (non-metro)"	"6"	"100+ years"	"100+"	22	Not Applicable	Not Applicable
	"Virginia"	"51"	"Large Central Metro"	"1"	"< 1 year"	"1"	141	17524	804.6
	"Virginia"	"51"	"Large Central Metro"	"1"	"1-4 years"	"1-4"	10	62619	Unreliable
	"Virginia"	"51"	"Large Central Metro"	"1"	"10-14 years"	"10-14"	11	63968	Unreliable
	"Virginia"	"51"	"Large Central Metro"	"1"	"15-19 years"	"15-19"	46	77931	59.0
	"Virginia"	"51"	"Large Central Metro"	"1"	"20-24 years"	"20-24"	80	121700	65.7
	"Virginia"	"51"	"Large Central Metro"	"1"	"25-29 years"	"25-29"	73	126294	57.8
	"Virginia"	"51"	"Large Central Metro"	"1"	"30-34 years"	"30-34"	90	96418	93.3
	"Virginia"	"51"	"Large Central Metro"	"1"	"35-39 years"	"35-39"	136	87877	154.8
	"Virginia"	"51"	"Large Central Metro"	"1"	"40-44 years"	"40-44"	182	83139	218.9
	"Virginia"	"51"	"Large Central Metro"	"1"	"45-49 years"	"45-49"	311	83968	370.4
	"Virginia"	"51"	"Large Central Metro"	"1"	"50-54 years"	"50-54"	446	78586	567.5
	"Virginia"	"51"	"Large Central Metro"	"1"	"55-59 years"	"55-59"	509	67817	750.5
	"Virginia"	"51"	"Large Central Metro"	"1"	"60-64 years "	"60-64"	601	52819	1137.8
	"Virginia"	"51"	"Large Central Metro"	"1"	"65-69 years"	"65-69"	617	36149	1706.8
	"Virginia"	"51"	"Large Central Metro"	"1"	"70-74 years"	"70-74"	653	26426	2471.1
	"Virginia"	"51"	"Large Central Metro"	"1"	"75-79 years"	"75-79"	879	21912	4011.5
	"Virginia"	"51"	"Large Central Metro"	"1"	"80-84 years"	"80-84"	1140	17664	6453.8
	"Virginia"	"51"	"Large Central Metro"	"1"	"85-89 years"	"85-89"	1111	Not Applicable	Not Applicable
	"Virginia"	"51"	"Large Central Metro"	"1"	"90-94 years"	"90-94"	741	Not Applicable	Not Applicable
	"Virginia"	"51"	"Large Central Metro"	"1"	"95-99 years"	"95-99"	295	Not Applicable	Not Applicable
	"Virginia"	"51"	"Large Central Metro"	"1"	"100+ years"	"100+"	73	Not Applicable	Not Applicable
	"Virginia"	"51"	"Large Fringe Metro"	"2"	"< 1 year"	"1"	390	58026	672.1
	"Virginia"	"51"	"Large Fringe Metro"	"2"	"1-4 years"	"1-4"	55	234513	23.5
	"Virginia"	"51"	"Large Fringe Metro"	"2"	"5-9 years"	"5-9"	29	290044	10.0
	"Virginia"	"51"	"Large Fringe Metro"	"2"	"10-14 years"	"10-14"	36	298508	12.1
	"Virginia"	"51"	"Large Fringe Metro"	"2"	"15-19 years"	"15-19"	169	296163	57.1
	"Virginia"	"51"	"Large Fringe Metro"	"2"	"20-24 years"	"20-24"	251	256897	97.7
	"Virginia"	"51"	"Large Fringe Metro"	"2"	"25-29 years"	"25-29"	216	277973	77.7
	"Virginia"	"51"	"Large Fringe Metro"	"2"	"30-34 years"	"30-34"	216	275150	78.5
	"Virginia"	"51"	"Large Fringe Metro"	"2"	"35-39 years"	"35-39"	284	313633	90.6
	"Virginia"	"51"	"Large Fringe Metro"	"2"	"40-44 years"	"40-44"	501	331730	151.0
	"Virginia"	"51"	"Large Fringe Metro"	"2"	"45-49 years"	"45-49"	852	346838	245.6
	"Virginia"	"51"	"Large Fringe Metro"	"2"	"50-54 years"	"50-54"	1167	310385	376.0
	"Virginia"	"51"	"Large Fringe Metro"	"2"	"55-59 years"	"55-59"	1475	254844	578.8
	"Virginia"	"51"	"Large Fringe Metro"	"2"	"60-64 years "	"60-64"	1724	203196	848.4
	"Virginia"	"51"	"Large Fringe Metro"	"2"	"65-69 years"	"65-69"	2029	140720	1441.9
	"Virginia"	"51"	"Large Fringe Metro"	"2"	"70-74 years"	"70-74"	2272	98070	2316.7
	"Virginia"	"51"	"Large Fringe Metro"	"2"	"75-79 years"	"75-79"	2973	76101	3906.7
	"Virginia"	"51"	"Large Fringe Metro"	"2"	"80-84 years"	"80-84"	3637	56462	6441.5
	"Virginia"	"51"	"Large Fringe Metro"	"2"	"85-89 years"	"85-89"	3680	Not Applicable	Not Applicable
	"Virginia"	"51"	"Large Fringe Metro"	"2"	"90-94 years"	"90-94"	2264	Not Applicable	Not Applicable
	"Virginia"	"51"	"Large Fringe Metro"	"2"	"95-99 years"	"95-99"	870	Not Applicable	Not Applicable
	"Virginia"	"51"	"Large Fringe Metro"	"2"	"100+ years"	"100+"	193	Not Applicable	Not Applicable
	"Virginia"	"51"	"Medium Metro"	"3"	"< 1 year"	"1"	50	7447	671.4
	"Virginia"	"51"	"Medium Metro"	"3"	"15-19 years"	"15-19"	32	46308	69.1
	"Virginia"	"51"	"Medium Metro"	"3"	"20-24 years"	"20-24"	43	42977	100.1
	"Virginia"	"51"	"Medium Metro"	"3"	"25-29 years"	"25-29"	57	35826	159.1
	"Virginia"	"51"	"Medium Metro"	"3"	"30-34 years"	"30-34"	35	35369	99.0
	"Virginia"	"51"	"Medium Metro"	"3"	"35-39 years"	"35-39"	93	41868	222.1
	"Virginia"	"51"	"Medium Metro"	"3"	"40-44 years"	"40-44"	123	44864	274.2
	"Virginia"	"51"	"Medium Metro"	"3"	"45-49 years"	"45-49"	201	49549	405.7
	"Virginia"	"51"	"Medium Metro"	"3"	"50-54 years"	"50-54"	275	49608	554.3
	"Virginia"	"51"	"Medium Metro"	"3"	"55-59 years"	"55-59"	356	45927	775.1
	"Virginia"	"51"	"Medium Metro"	"3"	"60-64 years "	"60-64"	433	40289	1074.7
	"Virginia"	"51"	"Medium Metro"	"3"	"65-69 years"	"65-69"	525	31380	1673.0
	"Virginia"	"51"	"Medium Metro"	"3"	"70-74 years"	"70-74"	657	24408	2691.7
	"Virginia"	"51"	"Medium Metro"	"3"	"75-79 years"	"75-79"	871	19921	4372.3
	"Virginia"	"51"	"Medium Metro"	"3"	"80-84 years"	"80-84"	1093	15019	7277.4
	"Virginia"	"51"	"Medium Metro"	"3"	"85-89 years"	"85-89"	1051	Not Applicable	Not Applicable
	"Virginia"	"51"	"Medium Metro"	"3"	"90-94 years"	"90-94"	644	Not Applicable	Not Applicable
	"Virginia"	"51"	"Medium Metro"	"3"	"95-99 years"	"95-99"	290	Not Applicable	Not Applicable
	"Virginia"	"51"	"Medium Metro"	"3"	"100+ years"	"100+"	48	Not Applicable	Not Applicable
	"Virginia"	"51"	"Small Metro"	"4"	"< 1 year"	"1"	50	8584	582.5
	"Virginia"	"51"	"Small Metro"	"4"	"1-4 years"	"1-4"	10	33148	Unreliable
	"Virginia"	"51"	"Small Metro"	"4"	"15-19 years"	"15-19"	26	62828	41.4
	"Virginia"	"51"	"Small Metro"	"4"	"20-24 years"	"20-24"	47	81031	58.0
	"Virginia"	"51"	"Small Metro"	"4"	"25-29 years"	"25-29"	50	47310	105.7
	"Virginia"	"51"	"Small Metro"	"4"	"30-34 years"	"30-34"	41	41922	97.8
	"Virginia"	"51"	"Small Metro"	"4"	"35-39 years"	"35-39"	52	45736	113.7
	"Virginia"	"51"	"Small Metro"	"4"	"40-44 years"	"40-44"	85	48166	176.5
	"Virginia"	"51"	"Small Metro"	"4"	"45-49 years"	"45-49"	175	51373	340.6
	"Virginia"	"51"	"Small Metro"	"4"	"50-54 years"	"50-54"	214	49817	429.6
	"Virginia"	"51"	"Small Metro"	"4"	"55-59 years"	"55-59"	309	44813	689.5
	"Virginia"	"51"	"Small Metro"	"4"	"60-64 years "	"60-64"	380	38509	986.8
	"Virginia"	"51"	"Small Metro"	"4"	"65-69 years"	"65-69"	424	30035	1411.7
	"Virginia"	"51"	"Small Metro"	"4"	"70-74 years"	"70-74"	576	22680	2539.7
	"Virginia"	"51"	"Small Metro"	"4"	"75-79 years"	"75-79"	737	18593	3963.9
	"Virginia"	"51"	"Small Metro"	"4"	"80-84 years"	"80-84"	872	14321	6089.0
	"Virginia"	"51"	"Small Metro"	"4"	"85-89 years"	"85-89"	904	Not Applicable	Not Applicable
	"Virginia"	"51"	"Small Metro"	"4"	"90-94 years"	"90-94"	611	Not Applicable	Not Applicable
	"Virginia"	"51"	"Small Metro"	"4"	"95-99 years"	"95-99"	241	Not Applicable	Not Applicable
	"Virginia"	"51"	"Small Metro"	"4"	"100+ years"	"100+"	46	Not Applicable	Not Applicable
	"Virginia"	"51"	"Micropolitan (non-metro)"	"5"	"< 1 year"	"1"	27	3234	834.9
	"Virginia"	"51"	"Micropolitan (non-metro)"	"5"	"15-19 years"	"15-19"	12	18323	Unreliable
	"Virginia"	"51"	"Micropolitan (non-metro)"	"5"	"20-24 years"	"20-24"	28	16039	174.6
	"Virginia"	"51"	"Micropolitan (non-metro)"	"5"	"25-29 years"	"25-29"	23	15772	145.8
	"Virginia"	"51"	"Micropolitan (non-metro)"	"5"	"30-34 years"	"30-34"	33	15402	214.3
	"Virginia"	"51"	"Micropolitan (non-metro)"	"5"	"35-39 years"	"35-39"	55	17765	309.6
	"Virginia"	"51"	"Micropolitan (non-metro)"	"5"	"40-44 years"	"40-44"	78	19530	399.4
	"Virginia"	"51"	"Micropolitan (non-metro)"	"5"	"45-49 years"	"45-49"	119	21575	551.6
	"Virginia"	"51"	"Micropolitan (non-metro)"	"5"	"50-54 years"	"50-54"	163	22549	722.9
	"Virginia"	"51"	"Micropolitan (non-metro)"	"5"	"55-59 years"	"55-59"	222	20806	1067.0
	"Virginia"	"51"	"Micropolitan (non-metro)"	"5"	"60-64 years "	"60-64"	239	17855	1338.6
	"Virginia"	"51"	"Micropolitan (non-metro)"	"5"	"65-69 years"	"65-69"	291	14620	1990.4
	"Virginia"	"51"	"Micropolitan (non-metro)"	"5"	"70-74 years"	"70-74"	372	11560	3218.0
	"Virginia"	"51"	"Micropolitan (non-metro)"	"5"	"75-79 years"	"75-79"	477	9349	5102.1
	"Virginia"	"51"	"Micropolitan (non-metro)"	"5"	"80-84 years"	"80-84"	489	7083	6903.9
	"Virginia"	"51"	"Micropolitan (non-metro)"	"5"	"85-89 years"	"85-89"	540	Not Applicable	Not Applicable
	"Virginia"	"51"	"Micropolitan (non-metro)"	"5"	"90-94 years"	"90-94"	321	Not Applicable	Not Applicable
	"Virginia"	"51"	"Micropolitan (non-metro)"	"5"	"95-99 years"	"95-99"	124	Not Applicable	Not Applicable
	"Virginia"	"51"	"Micropolitan (non-metro)"	"5"	"100+ years"	"100+"	21	Not Applicable	Not Applicable
	"Virginia"	"51"	"NonCore (non-metro)"	"6"	"< 1 year"	"1"	74	8627	857.8
	"Virginia"	"51"	"NonCore (non-metro)"	"6"	"1-4 years"	"1-4"	12	34217	Unreliable
	"Virginia"	"51"	"NonCore (non-metro)"	"6"	"15-19 years"	"15-19"	56	51984	107.7
	"Virginia"	"51"	"NonCore (non-metro)"	"6"	"20-24 years"	"20-24"	49	45162	108.5
	"Virginia"	"51"	"NonCore (non-metro)"	"6"	"25-29 years"	"25-29"	44	41675	105.6
	"Virginia"	"51"	"NonCore (non-metro)"	"6"	"30-34 years"	"30-34"	59	42075	140.2
	"Virginia"	"51"	"NonCore (non-metro)"	"6"	"35-39 years"	"35-39"	93	49315	188.6
	"Virginia"	"51"	"NonCore (non-metro)"	"6"	"40-44 years"	"40-44"	158	54644	289.1
	"Virginia"	"51"	"NonCore (non-metro)"	"6"	"45-49 years"	"45-49"	256	60905	420.3
	"Virginia"	"51"	"NonCore (non-metro)"	"6"	"50-54 years"	"50-54"	359	60853	589.9
	"Virginia"	"51"	"NonCore (non-metro)"	"6"	"55-59 years"	"55-59"	518	57412	902.3
	"Virginia"	"51"	"NonCore (non-metro)"	"6"	"60-64 years "	"60-64"	646	52425	1232.2
	"Virginia"	"51"	"NonCore (non-metro)"	"6"	"65-69 years"	"65-69"	817	43888	1861.6
	"Virginia"	"51"	"NonCore (non-metro)"	"6"	"70-74 years"	"70-74"	899	34392	2614.0
	"Virginia"	"51"	"NonCore (non-metro)"	"6"	"75-79 years"	"75-79"	1249	26658	4685.3
	"Virginia"	"51"	"NonCore (non-metro)"	"6"	"80-84 years"	"80-84"	1409	19155	7355.8
	"Virginia"	"51"	"NonCore (non-metro)"	"6"	"85-89 years"	"85-89"	1288	Not Applicable	Not Applicable
	"Virginia"	"51"	"NonCore (non-metro)"	"6"	"90-94 years"	"90-94"	884	Not Applicable	Not Applicable
	"Virginia"	"51"	"NonCore (non-metro)"	"6"	"95-99 years"	"95-99"	324	Not Applicable	Not Applicable
	"Virginia"	"51"	"NonCore (non-metro)"	"6"	"100+ years"	"100+"	62	Not Applicable	Not Applicable
	"Washington"	"53"	"Large Central Metro"	"1"	"< 1 year"	"1"	122	24733	493.3
	"Washington"	"53"	"Large Central Metro"	"1"	"1-4 years"	"1-4"	21	92131	22.8
	"Washington"	"53"	"Large Central Metro"	"1"	"10-14 years"	"10-14"	12	109106	Unreliable
	"Washington"	"53"	"Large Central Metro"	"1"	"15-19 years"	"15-19"	58	117455	49.4
	"Washington"	"53"	"Large Central Metro"	"1"	"20-24 years"	"20-24"	80	127515	62.7
	"Washington"	"53"	"Large Central Metro"	"1"	"25-29 years"	"25-29"	87	158988	54.7
	"Washington"	"53"	"Large Central Metro"	"1"	"30-34 years"	"30-34"	98	144808	67.7
	"Washington"	"53"	"Large Central Metro"	"1"	"35-39 years"	"35-39"	140	152701	91.7
	"Washington"	"53"	"Large Central Metro"	"1"	"40-44 years"	"40-44"	195	144704	134.8
	"Washington"	"53"	"Large Central Metro"	"1"	"45-49 years"	"45-49"	312	147794	211.1
	"Washington"	"53"	"Large Central Metro"	"1"	"50-54 years"	"50-54"	568	140739	403.6
